text,location,interest
"Similar with DS Najib @ BN Govt who trying to bring investors and cooperate with Tesla &amp  Apple to produce innovations involving high-tech, knowledge/education industries and bring various investment to Malaysia. Unfortunately, the BN Govt was collapsed @ overthrown during GE-14. https://t.co/zVIyqwOTmQ",,technology
"Its kinda sad many Malaysian or former Malaysian overseas can become mayor, create new tech like BlockChain, Pendrive, direct great movies only if they moved out of Malaysia..",,technology
"COVID has been a wake up call. @officialmosti preparing a roadmap for Malaysia to have human vaccine development capability within 10 years from research, clinical trials to manufacturing. Bioscience one of the 10 tech drivers in 10-10 MySTIE.",,technology
There's no official Twitter handle for Malaysia. The report has been shared through tech portals. https://t.co/DeNMN8ueNJ,,technology
"Launching our second @SandboxMalaysia Drone &amp  Robotics test site this morning after FELDA. This one is an urban setting testing drones and robotics in manufacturing, logistics, etc. I want Malaysia to be a leader in drone tech &amp  transform into a low-touch, high-tech economy.",,technology
Asia's biggest tech conference ditches Hong Kong in favour of Malaysia.   Press release makes no mention of Hong Kong's politics.   Instead says they're keen to secure long term deals with host cities.   But other tech companies have made it clear they're spooked by HK crackdown,,technology
"The most interesting thing about Coingecko is it's a global industry leader and it's totally bootstrapped and homegrown in Malaysia, usually considered a consumer-tech backwater.",,technology
FELDA Mempaga will be sandbox test site for drone tech. @CAA_Malaysia issuing 2 Flight Operations Directives 1) for drones to operate within safe boundaries 2) allow drones to carry payload like pesticide &amp  other agri substances. https://t.co/hyMawQw1NA,,technology
"It is with great pleasure &amp  honour for me to announce that MOH Malaysia’s project Malaysia's Pandemic Response Systems "" has been awarded as Runner-up in the WITSA Global ICT Excellence Awards 2020 under the category for “COVID-19 Tech Solutions for Countries or Regions”. https://t.co/lQIUO5q64g""",,technology
"Blockchain still synonymous to many people with cryptocurrency. As part of National Blockchain Roadmap being developed by @officialmosti, important to communicate blockchain as a transparent, trustworthy technology and a key emerging tech for Malaysia.",,technology
"This terrarium puts a #forest on your desk. Created by Malaysia-based @terraliving , the #terrarium is also an #artwork MT @gigadgets_   @MargaretSiegien @HeinzVHoenen @wissen_tech @ShiCooks  @Procurement2030 @SupplyChain2030 @ProcurementStar @DrJDrooghaag https://t.co/QRSzR5QOLF",,technology
"Global Teacher Prize 2020, top 10 finalist, @samuel_isaiah87 ‘s inspiring story is making headlines. @staronline showcases how his crowdfunded tech-enabled classroom has boosted exam passes for his Orang Asli students. Read more: https://t.co/6ncdVaC1GJ #malaysia #teachersmatter",,technology
"Hey Malaysia 👋🏽 Bae Suzy and Nam Joo-hyuk, our in-house tech experts, are here to give you a quick update on Start-Up, a drama about young people growing and dreaming of success in Sandbox, a Silicon Valley-esque place. https://t.co/rwHPCtd8lg",,technology
I'm a game designer + bizdev + PR/Marketing w/ a side of HR from Malaysia. Currently working with @personatheorymy on a couple of projects!  I'm always on a lookout for extra hands (tech/art/writing/etc) for other gamedev-related gigs so slide into my DMs if you're interested! https://t.co/HtFh6C0GCN,,technology
"How much Software Engineers in Malaysia earn? Breakdown from some recent market trend (Range var. startup to established company):  - Solution Architect - RM 8k-13k - Sr. Software Eng - RM 7k-15k - Tech / Team Lead - RM 8k-12k - Eng. Mngr - RM 8k - 15k - Head, Eng. - RM 9k - 22k",,technology
"Every #Sony #PlayStationStudio Games:  San Mateo, PlayStation Malaysia, XDev Liverpool are support studios and not included.  Exciting times ahead: #PlayHasNoLimits #PS5  RT's Appreciated! https://t.co/hMiUtutBTL",,technology
"@pja_chan @Tieqazai Dekat htar , delivery room 1patient per room with advanced tech, aircond, ada consultant+specialist+MO+Ho, experienced midwives + Nurses, peadiatric team yg jaga. Post delivery stay 12hours if no complication. Makanan serve sedap sangat. Ok rakyat malaysia jom deliver kat htar",,technology
"UK governance resembles 1990s Malaysia, and the subsidised USD 1trn homegrown tech co will be our version of Proton. https://t.co/ycGr3CUs9Y",,technology
"#Vale said it completed this Thursday its first sale of #IronOre using #blockchain tech with Nanjing Iron &amp  Steel Group International Trade Co., Ltd., for a cargo of 176,000 tons of Brazilian Blend Fines (BRBF) from Teluk Rubiah Maritime Terminal, in Malaysia, to China.",,technology
Malaysia needs to develop resilience &amp  agility to deal cope with IR4.0. Accelerated adoption for quick-win solutions will help Malaysia to respond &amp  adapt to the new norms. Investment in communications tech &amp  infrastructure promotes economic growth &amp  national competitiveness.,,technology
"@takterqyira @tenoq You may have good funding, fancy high-tech campaigns and good personalities but a party is nothing without an ideology.  Outline a clear and precise ideology on how Malaysia should be run rather than disjointed promises",,technology
"Presenting the year’s freshest hackathon: My Hackathon 2020. Hack for your nation. Calling all tech entrepreneurs, startups and—you, the Rakyat— together for a resilient Malaysia. Watch this space, registration will open soon! #MOSTI #STI #MYHackathon  https://t.co/Bfci4vtpiP https://t.co/edIrGNLGjF",,technology
"How Asia Works"" needs an updated chapter to account for Malaysia's eventual success at becoming a high-tech industrialized export powerhouse.  https://t.co/Q1kpQcb9hL""",,technology
❕Green Tech Malaysia is HIRING❕ https://t.co/EretIJMuD5,,technology
"#Malaysian Teacher Samuel Isaiah has made the top 50 shortlist for Global Teacher Prize 2020. Samuel’s crowdfunded tech-enabled classroom has boosted exam passes for his Orang Asli students, the indigenous people of Malaysia who live in the rainforests, at the fringes of society. https://t.co/amNQlFmjeG",,technology
"Just concluded a one hour plus video call with my counterpart from China, HE Wang Zhigang. We discussed Malaysia’s interest in securing early access to a safe &amp  effective COVID-19 vaccine, cooperation in space tech &amp  blockchain and Chinese FDI for our AI Park. https://t.co/u0MXxMoNUn",,technology
IT and communication tech service exports (% Of Service Exports):  India: 42.4% Israel: 45.4% Finland: 26.2% Sweden: 19.1% Nepal: 18.0% Pak: 17.5% B’Desh: 13.6% China: 12.7% Germany: 11.7% Canada: 8.3% Italy: 8.1% Malaysia: 7.2% U.K: 7% France: 6.7% S’pore: 6.7% U.S: 5.3%  (WB),,technology
"At best it will be a Malaysia style state with system favouring Hindus and other Indian religionists (Bhumiputera type laws).   Hard issues relating to economy, development, pollution, tech, law &amp  order will persist.",,technology
"Property sector is the second weakest performing sector in Bursa Malaysia this year. While all the hype are in tech or glove counters, what about investing in oversold and unwanted property sector? Afterall, recent reduction in interest rate could benefit them!  1/ https://t.co/z02lkrkZVI",,technology
It’s a shame really. This pandemic is a great opportunity for us to discover more digital and tech talents in Malaysia. Like what Selangor did with SELangkah. MySejahtera by the Americans is not even that great.,,technology
"For all his talk about making Malaysia a science &amp  tech country, Dr M didn't do diddly squat to ensure that citizens with STEM skills will get paid fairly. Berapa tahun jadi PM and starting salary for engineers masih RM1800 ho ho ho 🥴🥴",,technology
IT and communication tech service exports (% Of Service Exports):  India: 42.4% Israel: 45.4% Finland: 26.2% Sweden: 19.1% Nepal: 18.0% Pak: 17.5% B’Desh: 13.6% China: 12.7% Germany: 11.7% Canada: 8.3% Italy: 8.1% Malaysia: 7.2% U.K: 7% France: 6.7% S’pore: 6.7% U.S: 5.3%  (WB),,technology
Today 4 frnds Cut my Call 😉  First (Sr. Mgr Textile) was Busy with Customer Demand.  Second (ADM IAS) was Busy as Usual. Third (Top Tech Guy in Malaysia) was with Customer in Restaurant. Fourth about to take Flight.  World Moves On. Loving it 🌍  #FI,,technology
"@zazulazman @datukhensem @rahah_ghazali From a manufacturing POV, Malaysia mostly decided to stop making our own things, and today grads are doing tech work fixing imported machines. Techs are invaluable, but when we don’t make our own stuff we no longer value engineers.",,technology
IT and communication tech service exports (% Of Service Exports):  India: 42.4% Israel: 45.4% Finland: 26.2% Sweden: 19.1% Nepal: 18.0% Pak: 17.5% B’Desh: 13.6% China: 12.7% Germany: 11.7% Canada: 8.3% Italy: 8.1% Malaysia: 7.2% U.K: 7% France: 6.7% S’pore: 6.7% U.S: 5.3%  (WB),,technology
"The London Glam Squad ✨ Congratulations glow-getter babies!   You’ll always be the pioneer PH team to have won Gold &amp  Platinum excellence (highest) awards in both Malaysia Tech Expo and London Tech Expo, paving way for other student-researchers of the country to follow suit. 🇵🇭 https://t.co/NK1HrYkauc",,technology
"The #ConXTechPrize ends with a 💥 with 167 tech &amp  innovation projects submitted!   Projects came in from across the world - Uganda, Malaysia, Cameroon, the Philippines, Brazil, &amp  more. We're excited to help these these ventures shape the future and end the #sixthmassextinction. https://t.co/q5IX9WHgX4",,technology
10 NET CASH tech stocks in Bursa Malaysia with the highest ROE. Net cash = more cash than debt! These are names with solid balance sheet &amp  good profitability! Are you invested in any of these names? Do share with us on #Stockbit https://t.co/QW9tnbcW78,,technology
"E-sim ni baru baru je boleh guna dekat Malaysia. Hence, only certain phone models yg support this tech.   Phone models ni depends on telco company apa yg u nak apply the e-sim from.  Actually almost all courier service ada offer this e-sim cuma slightly on different packages https://t.co/Hvur6yG8aw",,technology
"It's the same thing lah, there was less issue of Semenanjung Malaysia, Sabah, Sarawak back then.   Until there is a space age tech - internet - social media.   And there you go :   Tweet/FB status :   ' Akak faci tanya betul ke orang Sabah Sarawak duduk atas pokok '   Exploded.",,technology
Rice ATM  Dispensing food to the needy in Malaysia. This kind of tech could really help right now.   https://t.co/JgQDUrOljH,,technology
Made in Malaysia 🥰 #XboxSeriesX,,technology
Unique partnerships are forming all around the world in the fight against the #coronavirus. Proud of the @USEmbassyKL team for lending its 3D printers to students to produce face shields for health workers in Malaysia. Way to use tech to help health workers on the frontlines. https://t.co/vH3IbCAsgm,,technology
